Order_ID,Order_Date,Order_Time,Customer_ID,Product,Category,Region,City,Sales_Channel,Payment_Mode,Quantity,Unit_Price,Discount_Percent,Revenue,Discount_Amount,Net_Sales,Cost,Profit
500181,01-01-2023,03:00:00,29962,Laptop,Electronics,North,Pune,Retail Store,UPI,7,27211,18,190477,34285.86,156191.14,93356.68,62834.46
500182,01-01-2023,03:01:00,33067,Smartphone,Electronics,North,Jaipur,Retail Store,Debit Card,10,32973,13,329730,42864.9,286865.1,161621.86,125243.24
500183,01-01-2023,03:02:00,14252,Keyboard,Accessories,East,Kolkata,Retail Store,Net Banking,6,65942,4,395652,15826.08,379825.92,312450.32,67375.6
500184,01-01-2023,03:03:00,41752,Monitor,Accessories,West,Chennai,Distributor,Net Banking,14,5244,13,73416,9544.08,63871.92,36730.46,27141.46
500185,01-01-2023,03:04:00,67079,Keyboard,Furniture,West,Kolkata,Retail Store,Net Banking,11,77536,17,852896,144992.32,707903.68,434922.71,272980.97
500186,01-01-2023,03:05:00,37236,Headphones,Furniture,West,Bangalore,Distributor,Debit Card,9,110483,4,994347,39773.88,954573.12,781405.23,173167.89
500187,01-01-2023,03:06:00,49340,Keyboard,Accessories,North,Jaipur,Distributor,Credit Card,10,44507,31,445070,137971.7,307098.3,256250.11,50848.19
500188,01-01-2023,03:07:00,56846,Laptop,Electronics,East,Bangalore,Distributor,Cash,4,27891,15,111564,16734.6,94829.4,75606.52,19222.88
500189,01-01-2023,03:08:00,50883,Printer,Electronics,West,Bangalore,Retail Store,Credit Card,5,43897,33,219485,72430.05,147054.95,98351.13,48703.82
500190,01-01-2023,03:09:00,98886,Smartphone,Electronics,East,Jaipur,Distributor,UPI,2,64086,16,128172,20507.52,107664.48,71113.38,36551.1
500191,01-01-2023,03:10:00,27756,Keyboard,Accessories,West,Jaipur,Distributor,Cash,4,99217,28,396868,111123.04,285744.96,220111.37,65633.59
500192,01-01-2023,03:11:00,41239,Headphones,Office Equipment,West,Chennai,Online,Net Banking,1,70874,24,70874,17009.76,53864.24,34059.24,19805
500193,01-01-2023,03:12:00,90625,Monitor,Furniture,West,Bangalore,Distributor,Net Banking,14,28829,32,403606,129153.92,274452.08,152738.23,121713.85
500194,01-01-2023,03:13:00,69535,Laptop,Furniture,South,Pune,Online,Net Banking,8,42003,26,336024,87366.24,248657.76,144059.55,104598.21
500195,01-01-2023,03:14:00,28048,Keyboard,Electronics,South,Chennai,Retail Store,Credit Card,8,49675,26,397400,103324,294076,202263.01,91812.99
500196,01-01-2023,03:15:00,58108,Desk,Furniture,West,Chennai,Online,UPI,5,55633,20,278165,55633,222532,136569.01,85962.99
500197,01-01-2023,03:16:00,90940,Desk,Accessories,East,Kolkata,Online,UPI,2,85827,4,171654,6866.16,164787.84,114940.9,49846.94
500198,01-01-2023,03:17:00,12569,Headphones,Office Equipment,West,Chennai,Distributor,Net Banking,9,58376,12,525384,63046.08,462337.92,365970.21,96367.71
500199,01-01-2023,03:18:00,54846,Printer,Office Equipment,West,Kolkata,Online,Net Banking,7,59166,17,414162,70407.54,343754.46,278122.48,65631.98
500200,01-01-2023,03:19:00,53448,Tablet,Electronics,East,Mumbai,Retail Store,Credit Card,13,47971,9,623623,56126.07,567496.93,370030.89,197466.04
500201,01-01-2023,03:20:00,88818,Desk,Electronics,East,Bangalore,Online,Debit Card,9,6118,3,55062,1651.86,53410.14,32325.33,21084.81
500202,01-01-2023,03:21:00,89275,Desk,Furniture,West,Pune,Online,UPI,12,101035,21,1212420,254608.2,957811.8,668427.85,289383.95
500203,01-01-2023,03:22:00,57248,Printer,Office Equipment,South,Pune,Online,Net Banking,12,100684,32,1208208,386626.56,821581.44,562224.12,259357.32
500204,01-01-2023,03:23:00,69369,Printer,Accessories,South,Chennai,Distributor,Debit Card,13,43113,3,560469,16814.07,543654.93,393558.58,150096.35
500205,01-01-2023,03:24:00,87674,Laptop,Accessories,East,Mumbai,Retail Store,Cash,7,39788,8,278516,22281.28,256234.72,201137.13,55097.59
500206,01-01-2023,03:25:00,37808,Laptop,Office Equipment,South,Chennai,Retail Store,Cash,12,93907,27,1126884,304258.68,822625.32,656883.6,165741.72
500207,01-01-2023,03:26:00,27192,Laptop,Furniture,North,Mumbai,Online,Debit Card,11,77289,18,850179,153032.22,697146.78,480460.24,216686.54
500208,01-01-2023,03:27:00,85300,Smartphone,Electronics,North,Jaipur,Retail Store,Net Banking,8,113818,2,910544,18210.88,892333.12,587048.46,305284.66
500209,01-01-2023,03:28:00,11948,Desk,Accessories,West,Indore,Retail Store,Cash,2,64178,27,128356,34656.12,93699.88,63484.69,30215.19
500210,01-01-2023,03:29:00,99451,Tablet,Electronics,West,Delhi,Online,Credit Card,1,32626,32,32626,10440.32,22185.68,16328.06,5857.62
500211,01-01-2023,03:30:00,65345,Office Chair,Furniture,East,Indore,Distributor,Net Banking,4,87670,34,350680,119231.2,231448.8,168795.45,62653.35
500212,01-01-2023,03:31:00,54861,Office Chair,Office Equipment,West,Mumbai,Retail Store,Credit Card,10,19604,22,196040,43128.8,152911.2,116815.22,36095.98
500213,01-01-2023,03:32:00,43134,Tablet,Furniture,South,Pune,Retail Store,UPI,11,112590,18,1238490,222928.2,1015561.8,716637.43,298924.37
500214,01-01-2023,03:33:00,65786,Printer,Office Equipment,East,Kolkata,Retail Store,Net Banking,13,100112,1,1301456,13014.56,1288441.44,741280.62,547160.82
500215,01-01-2023,03:34:00,78020,Smartphone,Electronics,South,Mumbai,Online,UPI,10,54485,18,544850,98073,446777,319217.79,127559.21
500216,01-01-2023,03:35:00,98048,Laptop,Electronics,West,Chennai,Distributor,Credit Card,6,58424,16,350544,56087.04,294456.96,211904.34,82552.62
500217,01-01-2023,03:36:00,91631,Desk,Furniture,East,Chennai,Online,Credit Card,12,91494,23,1097928,252523.44,845404.56,718001.23,127403.33
500218,01-01-2023,03:37:00,35223,Headphones,Electronics,East,Pune,Distributor,Cash,13,117163,22,1523119,335086.18,1188032.82,982146.64,205886.18
500219,01-01-2023,03:38:00,89964,Printer,Office Equipment,North,Chennai,Retail Store,UPI,8,109311,6,874488,52469.28,822018.72,508706.76,313311.96
500220,01-01-2023,03:39:00,77055,Desk,Office Equipment,North,Kolkata,Online,Cash,7,110176,18,771232,138821.76,632410.24,437260.29,195149.95
500221,01-01-2023,03:40:00,98754,Printer,Office Equipment,East,Chennai,Distributor,Cash,12,37702,28,452424,126678.72,325745.28,214699.5,111045.78
500222,01-01-2023,03:41:00,42432,Headphones,Office Equipment,East,Mumbai,Retail Store,Credit Card,7,78390,20,548730,109746,438984,315771.68,123212.32
500223,01-01-2023,03:42:00,43327,Printer,Furniture,West,Bangalore,Online,UPI,1,36361,12,36361,4363.32,31997.68,19164.29,12833.39
500224,01-01-2023,03:43:00,23950,Tablet,Office Equipment,West,Indore,Retail Store,Cash,13,118821,23,1544673,355274.79,1189398.21,954485.17,234913.04
500225,01-01-2023,03:44:00,92878,Keyboard,Furniture,West,Delhi,Online,Credit Card,7,68053,25,476371,119092.75,357278.25,278290.49,78987.76
500226,01-01-2023,03:45:00,22749,Camera,Furniture,South,Mumbai,Online,UPI,8,93220,21,745760,156609.6,589150.4,362606.78,226543.62
500227,01-01-2023,03:46:00,56185,Office Chair,Electronics,South,Mumbai,Distributor,Cash,5,117562,33,587810,193977.3,393832.7,245940.76,147891.94
500228,01-01-2023,03:47:00,43859,Laptop,Accessories,West,Jaipur,Online,Debit Card,1,53974,29,53974,15652.46,38321.54,27508.01,10813.53
500229,01-01-2023,03:48:00,66881,Keyboard,Furniture,South,Bangalore,Retail Store,Net Banking,14,94843,8,1327802,106224.16,1221577.84,889395.03,332182.81
500230,01-01-2023,03:49:00,50426,Office Chair,Office Equipment,South,Pune,Distributor,UPI,13,27317,4,355121,14204.84,340916.16,220791.51,120124.65
500231,01-01-2023,03:50:00,72880,Printer,Electronics,West,Indore,Distributor,Credit Card,9,43630,22,392670,86387.4,306282.6,219050.19,87232.41
500232,01-01-2023,03:51:00,41777,Keyboard,Electronics,West,Jaipur,Online,Cash,2,110292,4,220584,8823.36,211760.64,164905.65,46854.99
500233,01-01-2023,03:52:00,96347,Printer,Accessories,West,Pune,Online,Debit Card,5,101445,13,507225,65939.25,441285.75,246064.49,195221.26
500234,01-01-2023,03:53:00,17236,Tablet,Electronics,South,Jaipur,Online,Net Banking,10,47586,7,475860,33310.2,442549.8,355809.95,86739.85
500235,01-01-2023,03:54:00,71670,Keyboard,Accessories,North,Bangalore,Online,Cash,1,113253,32,113253,36240.96,77012.04,59398.91,17613.13
500236,01-01-2023,03:55:00,47471,Camera,Electronics,North,Kolkata,Online,Debit Card,3,50689,12,152067,18248.04,133818.96,105565.35,28253.61
500237,01-01-2023,03:56:00,42381,Laptop,Accessories,East,Kolkata,Online,UPI,4,23133,24,92532,22207.68,70324.32,44016.85,26307.47
500238,01-01-2023,03:57:00,43531,Laptop,Office Equipment,West,Mumbai,Retail Store,Cash,12,9299,27,111588,30128.76,81459.24,51454.79,30004.45
500239,01-01-2023,03:58:00,17153,Camera,Furniture,East,Indore,Retail Store,Net Banking,8,10962,1,87696,876.96,86819.04,71930.62,14888.42
500240,01-01-2023,03:59:00,87373,Printer,Electronics,South,Bangalore,Online,Credit Card,5,11773,0,58865,0,58865,46521.55,12343.45
500241,01-01-2023,04:00:00,30318,Smartphone,Furniture,East,Delhi,Distributor,Cash,5,36779,3,183895,5516.85,178378.15,134038.47,44339.68
500242,01-01-2023,04:01:00,89950,Monitor,Furniture,North,Indore,Online,Net Banking,3,27127,27,81381,21972.87,59408.13,32821.96,26586.17
500243,01-01-2023,04:02:00,63100,Laptop,Electronics,South,Chennai,Retail Store,UPI,8,49620,19,396960,75422.4,321537.6,183153.29,138384.31
500244,01-01-2023,04:03:00,56668,Tablet,Electronics,West,Pune,Distributor,UPI,9,47298,14,425682,59595.48,366086.52,279741.02,86345.5
500245,01-01-2023,04:04:00,58497,Headphones,Electronics,East,Delhi,Retail Store,Cash,5,6671,24,33355,8005.2,25349.8,16982.9,8366.9
500246,01-01-2023,04:05:00,77194,Office Chair,Office Equipment,East,Mumbai,Online,Credit Card,14,74423,3,1041922,31257.66,1010664.34,745692,264972.34
500247,01-01-2023,04:06:00,21674,Office Chair,Office Equipment,West,Mumbai,Retail Store,Net Banking,5,95834,25,479170,119792.5,359377.5,203031.86,156345.64
500248,01-01-2023,04:07:00,24304,Camera,Office Equipment,East,Kolkata,Distributor,Cash,14,90723,14,1270122,177817.08,1092304.92,859863.01,232441.91
500249,01-01-2023,04:08:00,41100,Keyboard,Electronics,South,Bangalore,Distributor,Debit Card,14,113583,7,1590162,111311.34,1478850.66,1179106.83,299743.83
500250,01-01-2023,04:09:00,90875,Laptop,Furniture,South,Chennai,Retail Store,UPI,12,119211,33,1430532,472075.56,958456.44,620416.94,338039.5
500251,01-01-2023,04:10:00,63089,Tablet,Furniture,South,Kolkata,Distributor,Net Banking,2,94040,25,188080,47020,141060,83390.29,57669.71
500252,01-01-2023,04:11:00,92440,Printer,Accessories,North,Delhi,Distributor,Net Banking,12,79953,10,959436,95943.6,863492.4,542257.45,321234.95
500253,01-01-2023,04:12:00,19908,Office Chair,Office Equipment,South,Jaipur,Distributor,Cash,10,104585,32,1045850,334672,711178,543722.68,167455.32
500254,01-01-2023,04:13:00,85358,Laptop,Electronics,East,Indore,Distributor,Net Banking,14,56589,28,792246,221828.88,570417.12,361285.79,209131.33
500255,01-01-2023,04:14:00,44511,Office Chair,Furniture,East,Delhi,Distributor,Debit Card,10,59659,25,596590,149147.5,447442.5,322079.64,125362.86
500256,01-01-2023,04:15:00,20646,Keyboard,Office Equipment,South,Chennai,Online,UPI,12,59150,11,709800,78078,631722,366633.66,265088.34
500257,01-01-2023,04:16:00,90053,Headphones,Furniture,East,Chennai,Retail Store,Net Banking,2,105054,23,210108,48324.84,161783.16,101347.65,60435.51
500258,01-01-2023,04:17:00,27954,Laptop,Office Equipment,South,Mumbai,Retail Store,Cash,3,113193,25,339579,84894.75,254684.25,196472.66,58211.59
500259,01-01-2023,04:18:00,19996,Desk,Accessories,North,Bangalore,Retail Store,Cash,5,48949,8,244745,19579.6,225165.4,163359.07,61806.33
500260,01-01-2023,04:19:00,51220,Headphones,Office Equipment,North,Indore,Distributor,Debit Card,8,93165,3,745320,22359.6,722960.4,583786.21,139174.19
500261,01-01-2023,04:20:00,38716,Office Chair,Electronics,South,Bangalore,Online,Credit Card,5,41766,25,208830,52207.5,156622.5,123299.64,33322.86
500262,01-01-2023,04:21:00,31815,Headphones,Office Equipment,West,Bangalore,Distributor,Net Banking,8,18962,30,151696,45508.8,106187.2,74770.15,31417.05
500263,01-01-2023,04:22:00,49345,Laptop,Office Equipment,West,Pune,Online,Cash,5,16665,10,83325,8332.5,74992.5,55350.89,19641.61
500264,01-01-2023,04:23:00,57378,Desk,Office Equipment,East,Indore,Retail Store,Cash,8,39408,4,315264,12610.56,302653.44,205849.49,96803.95
500265,01-01-2023,04:24:00,69576,Monitor,Furniture,East,Chennai,Online,Cash,3,103127,32,309381,99001.92,210379.08,163045.22,47333.86
500266,01-01-2023,04:25:00,37285,Printer,Office Equipment,East,Chennai,Retail Store,Debit Card,4,2453,5,9812,490.6,9321.4,7479.88,1841.52
500267,01-01-2023,04:26:00,52930,Printer,Electronics,East,Jaipur,Online,Net Banking,8,67772,27,542176,146387.52,395788.48,272249.63,123538.85
500268,01-01-2023,04:27:00,17574,Smartphone,Office Equipment,North,Kolkata,Online,Net Banking,9,4151,6,37359,2241.54,35117.46,28566.12,6551.34
500269,01-01-2023,04:28:00,26402,Keyboard,Electronics,South,Bangalore,Distributor,Cash,11,27136,3,298496,8954.88,289541.12,189064.79,100476.33
500270,01-01-2023,04:29:00,63095,Laptop,Office Equipment,West,Pune,Online,Credit Card,13,14709,1,191217,1912.17,189304.83,131276.47,58028.36
500271,01-01-2023,04:30:00,14343,Monitor,Furniture,West,Jaipur,Online,UPI,9,112442,31,1011978,313713.18,698264.82,586487.63,111777.19
500272,01-01-2023,04:31:00,50965,Laptop,Electronics,East,Bangalore,Retail Store,UPI,2,72358,10,144716,14471.6,130244.4,85369.33,44875.07
500273,01-01-2023,04:32:00,28053,Camera,Electronics,South,Kolkata,Online,Net Banking,8,7639,2,61112,1222.24,59889.76,42969.54,16920.22
500274,01-01-2023,04:33:00,11862,Monitor,Electronics,South,Chennai,Distributor,Credit Card,14,58999,17,825986,140417.62,685568.38,519448.39,166119.99
500275,01-01-2023,04:34:00,95149,Office Chair,Accessories,South,Bangalore,Retail Store,UPI,1,75784,19,75784,14398.96,61385.04,40850.14,20534.9
500276,01-01-2023,04:35:00,97440,Monitor,Office Equipment,North,Jaipur,Online,Debit Card,12,81530,30,978360,293508,684852,488289.61,196562.39
500277,01-01-2023,04:36:00,60090,Desk,Accessories,North,Kolkata,Online,Credit Card,3,2685,26,8055,2094.3,5960.7,3290.45,2670.25
500278,01-01-2023,04:37:00,84670,Printer,Office Equipment,North,Delhi,Online,Cash,12,66548,9,798576,71871.84,726704.16,421213.77,305490.39
500279,01-01-2023,04:38:00,62292,Office Chair,Office Equipment,North,Mumbai,Online,Cash,6,113772,27,682632,184310.64,498321.36,374414.74,123906.62
500280,01-01-2023,04:39:00,67582,Smartphone,Electronics,North,Delhi,Online,Debit Card,13,33817,13,439621,57150.73,382470.27,255795.75,126674.52
500281,01-01-2023,04:40:00,64989,Tablet,Office Equipment,West,Mumbai,Online,Cash,3,56103,13,168309,21880.17,146428.83,118055.68,28373.15
500282,01-01-2023,04:41:00,35484,Laptop,Accessories,South,Bangalore,Retail Store,Debit Card,6,44902,8,269412,21552.96,247859.04,189703.3,58155.74
500283,01-01-2023,04:42:00,94790,Laptop,Furniture,East,Indore,Online,Net Banking,4,101161,13,404644,52603.72,352040.28,214592.86,137447.42
500284,01-01-2023,04:43:00,64360,Tablet,Electronics,East,Mumbai,Online,Credit Card,9,96586,30,869274,260782.2,608491.8,484238.79,124253.01
500285,01-01-2023,04:44:00,83819,Desk,Electronics,West,Jaipur,Distributor,Cash,2,4488,21,8976,1884.96,7091.04,4337.78,2753.26
500286,01-01-2023,04:45:00,51979,Camera,Electronics,West,Mumbai,Online,Debit Card,4,91730,20,366920,73384,293536,180366.32,113169.68
500287,01-01-2023,04:46:00,90311,Keyboard,Electronics,South,Bangalore,Online,Debit Card,8,63175,2,505400,10108,495292,381320.43,113971.57
500288,01-01-2023,04:47:00,62240,Keyboard,Electronics,South,Jaipur,Retail Store,Net Banking,3,16495,14,49485,6927.9,42557.1,28748.94,13808.16
500289,01-01-2023,04:48:00,81036,Monitor,Electronics,West,Jaipur,Distributor,Cash,14,19883,25,278362,69590.5,208771.5,165016.82,43754.68
500290,01-01-2023,04:49:00,10645,Tablet,Furniture,North,Pune,Online,Cash,3,79986,29,239958,69587.82,170370.18,97345.03,73025.15
500291,01-01-2023,04:50:00,51064,Headphones,Office Equipment,South,Pune,Online,Credit Card,7,13440,5,94080,4704,89376,72499.34,16876.66
500292,01-01-2023,04:51:00,26989,Headphones,Furniture,East,Jaipur,Retail Store,Net Banking,1,118486,10,118486,11848.6,106637.4,66797.09,39840.31
500293,01-01-2023,04:52:00,81753,Printer,Furniture,West,Pune,Online,UPI,1,57962,26,57962,15070.12,42891.88,27288.31,15603.57
500294,01-01-2023,04:53:00,50364,Tablet,Electronics,East,Kolkata,Distributor,Cash,8,88322,21,706576,148380.96,558195.04,432740.53,125454.51
500295,01-01-2023,04:54:00,81975,Printer,Office Equipment,North,Jaipur,Retail Store,Cash,6,74500,25,447000,111750,335250,233623.36,101626.64
500296,01-01-2023,04:55:00,52190,Office Chair,Furniture,East,Kolkata,Distributor,Net Banking,12,110226,17,1322712,224861.04,1097850.96,701795.68,396055.28
500297,01-01-2023,04:56:00,84694,Monitor,Electronics,West,Kolkata,Online,Cash,10,13506,15,135060,20259,114801,68666.02,46134.98
500298,01-01-2023,04:57:00,93330,Monitor,Accessories,West,Delhi,Online,Credit Card,1,32912,28,32912,9215.36,23696.64,17320.3,6376.34
500299,01-01-2023,04:58:00,52225,Tablet,Office Equipment,North,Kolkata,Retail Store,Cash,4,90843,11,363372,39970.92,323401.08,243002.78,80398.3
500300,01-01-2023,04:59:00,39486,Camera,Electronics,West,Delhi,Retail Store,Cash,1,54451,17,54451,9256.67,45194.33,31018.94,14175.39
500301,01-01-2023,05:00:00,97305,Camera,Office Equipment,South,Delhi,Distributor,Cash,9,114838,17,1033542,175702.14,857839.86,505894.59,351945.27
500302,01-01-2023,05:01:00,57779,Desk,Accessories,South,Jaipur,Retail Store,Cash,10,43095,7,430950,30166.5,400783.5,254182.88,146600.62
500303,01-01-2023,05:02:00,39588,Tablet,Office Equipment,East,Delhi,Online,Credit Card,13,85458,18,1110954,199971.72,910982.28,721834.14,189148.14
500304,01-01-2023,05:03:00,11941,Monitor,Electronics,West,Pune,Distributor,UPI,11,107036,29,1177396,341444.84,835951.16,591719.66,244231.5
500305,01-01-2023,05:04:00,54230,Headphones,Electronics,East,Mumbai,Online,Cash,1,35935,16,35935,5749.6,30185.4,18226.19,11959.21
500306,01-01-2023,05:05:00,13540,Smartphone,Accessories,West,Bangalore,Distributor,UPI,1,118972,3,118972,3569.16,115402.84,96866.43,18536.41
500307,01-01-2023,05:06:00,80528,Desk,Office Equipment,South,Chennai,Retail Store,Credit Card,6,53015,20,318090,63618,254472,153555.34,100916.66
500308,01-01-2023,05:07:00,63460,Office Chair,Office Equipment,North,Jaipur,Retail Store,Debit Card,13,64394,5,837122,41856.1,795265.9,573919.23,221346.67
500309,01-01-2023,05:08:00,55601,Keyboard,Accessories,South,Pune,Online,UPI,5,31265,18,156325,28138.5,128186.5,83493.76,44692.74
500310,01-01-2023,05:09:00,72997,Monitor,Office Equipment,West,Mumbai,Distributor,Net Banking,9,97042,14,873378,122272.92,751105.08,504745.96,246359.12
500311,01-01-2023,05:10:00,57371,Printer,Accessories,West,Pune,Retail Store,Net Banking,7,61726,27,432082,116662.14,315419.86,234000.45,81419.41
500312,01-01-2023,05:11:00,90175,Desk,Electronics,West,Kolkata,Retail Store,Credit Card,11,11442,3,125862,3775.86,122086.14,74761.51,47324.63
500313,01-01-2023,05:12:00,78747,Tablet,Office Equipment,South,Chennai,Retail Store,Credit Card,10,13503,2,135030,2700.6,132329.4,103799.7,28529.7
500314,01-01-2023,05:13:00,33588,Laptop,Electronics,North,Kolkata,Online,Debit Card,6,105920,25,635520,158880,476640,384470.22,92169.78
500315,01-01-2023,05:14:00,69848,Keyboard,Furniture,West,Kolkata,Retail Store,Credit Card,14,38165,34,534310,181665.4,352644.6,206516.53,146128.07
500316,01-01-2023,05:15:00,46523,Laptop,Office Equipment,West,Chennai,Retail Store,Credit Card,11,101079,9,1111869,100068.21,1011800.79,623899.18,387901.61
